RED1,RED2,RED3,RED4,BLUE,OCCURRENCE,ISSUE
6,12,15,30,12,1,20099 
6,12,15,31,2,1,07076 
6,12,15,31,7,1,06050 
6,12,15,32,10,2,10123 09148 
6,12,15,33,13,1,08070 
6,12,16,18,8,1,19073 
6,12,16,19,4,1,20040 
6,12,16,20,2,1,07076 
6,12,16,21,4,1,20040 
6,12,16,21,11,1,06013 
6,12,16,22,6,1,07139 
6,12,16,22,7,1,18047 
6,12,16,25,7,1,18047 
6,12,16,27,6,1,21013 
6,12,16,30,15,1,05016 
6,12,16,31,2,1,07076 
6,12,16,31,6,1,21013 
6,12,16,32,12,1,10028 
6,12,17,18,10,1,16126 
6,12,17,18,11,1,14076 
6,12,17,19,9,1,13131 
6,12,17,19,10,1,16126 
6,12,17,20,3,1,06049 
6,12,17,20,9,1,16082 
6,12,17,22,1,1,13148 
6,12,17,22,9,1,08113 
6,12,17,24,9,1,11086 
6,12,17,24,10,1,19127 
6,12,17,25,12,1,17145 
6,12,17,26,9,1,13131 
6,12,17,28,5,1,11002 
6,12,17,28,12,1,17145 
6,12,17,33,5,1,11002 
6,12,17,33,11,1,14076 
6,12,18,19,10,1,16126 
6,12,18,20,2,1,09006 
6,12,18,22,3,1,20092 
6,12,18,24,3,1,20092 
6,12,18,25,1,1,07120 
6,12,18,25,12,1,16112 
6,12,18,26,2,1,09006 
6,12,18,26,13,1,17114 
6,12,18,27,14,1,18089 
6,12,18,29,10,1,10123 
6,12,18,31,10,1,16094 
6,12,18,32,10,1,10123 
6,12,18,33,2,1,09006 
6,12,18,33,11,1,14076 
6,12,18,33,13,1,08070 
6,12,19,20,4,1,08053 
6,12,19,20,14,1,03062 
6,12,19,21,4,2,20040 08053 
6,12,19,22,8,1,05019 
6,12,19,23,9,1,13083 
6,12,19,26,9,1,13131 
6,12,19,27,4,1,08053 
6,12,19,27,8,1,06010 
6,12,19,27,13,1,14104 
6,12,19,28,13,1,14104 
6,12,19,29,6,1,17096 
6,12,19,29,8,1,06010 
6,12,19,30,13,1,10153 
6,12,19,31,1,1,07031 
6,12,19,31,13,1,10153 
6,12,19,32,14,1,03062 
6,12,20,21,4,1,08053 
6,12,20,22,9,1,18082 
6,12,20,22,13,1,11005 
6,12,20,24,9,1,18082 
6,12,20,25,7,1,05026 
6,12,20,25,12,1,16074 
6,12,20,26,2,1,09006 
6,12,20,26,7,1,05026 
6,12,20,26,11,1,17061 
6,12,20,27,4,1,08053 
6,12,20,27,10,1,07084 
6,12,20,27,11,1,17061 
6,12,20,31,2,1,07076 
6,12,20,32,14,1,03062 
6,12,20,33,2,1,09006 
6,12,21,25,1,1,16028 
6,12,21,27,4,1,08053 
6,12,21,29,1,1,16028 
6,12,22,23,5,1,17005 
6,12,22,23,8,1,10100 
6,12,22,24,3,2,20092 18084 
6,12,22,24,9,1,18082 
6,12,22,25,7,1,18047 
6,12,22,26,8,1,10100 
6,12,22,29,10,1,09148 
6,12,22,30,5,1,17005 
6,12,22,30,15,1,11053 
6,12,22,31,7,1,13112 
6,12,22,32,10,1,09148 
6,12,23,25,8,1,17019 
6,12,23,26,8,1,10100 
6,12,23,26,10,1,09028 
6,12,23,30,5,1,17005 
6,12,24,27,14,1,08096 
6,12,24,30,12,1,12079 
6,12,24,31,14,1,08096 
6,12,24,32,13,1,19043 
6,12,24,33,12,1,12079 
6,12,25,26,7,2,17105 05026 
6,12,25,28,12,1,17145 
6,12,25,29,1,1,16028 
6,12,25,31,7,1,06050 
6,12,26,27,11,1,17061 
6,12,26,29,12,1,20088 
6,12,26,30,12,1,20088 
6,12,26,33,2,1,09006 
6,12,27,28,8,1,21090 
6,12,27,28,13,1,14104 
6,12,27,29,8,1,06010 
6,12,27,31,6,1,21013 
6,12,27,31,14,1,08096 
6,12,28,29,9,1,15018 
6,12,28,33,5,1,11002 
6,12,29,30,12,1,20088 
6,12,29,32,10,2,10123 09148 
6,12,30,31,9,1,13017 
6,12,30,31,11,1,19138 
6,12,30,31,13,1,10153 
6,12,30,32,9,1,13017 
6,12,30,32,11,1,19138 
6,12,30,33,12,1,12079 
6,12,31,32,5,1,04044 
6,12,31,32,9,1,13017 
6,12,31,32,11,1,19138 
6,13,14,15,4,2,22014 12105 
6,13,14,17,4,1,12105 
6,13,14,19,6,1,17087 
6,13,14,19,15,1,04010 
6,13,14,21,16,1,16096 
6,13,14,22,10,1,16049 
6,13,14,22,16,1,16096 
6,13,14,23,7,1,03030 
6,13,14,24,7,1,14037 
6,13,14,24,16,1,16096 
6,13,14,25,7,1,14037 
6,13,14,27,4,1,22014 
6,13,14,27,7,1,03030 
6,13,14,27,10,1,16049 
6,13,14,28,6,1,17087 
6,13,14,28,8,1,10036 
6,13,14,29,8,1,10036 
6,13,14,30,4,1,12105 
6,13,14,30,7,1,14037 
6,13,14,30,8,1,10036 
6,13,15,17,3,1,22001 
6,13,15,17,4,1,12105 
6,13,15,18,5,1,11063 
6,13,15,18,13,1,17114 
6,13,15,19,5,1,11063 
6,13,15,20,3,1,22001 
6,13,15,21,3,1,22001 
6,13,15,22,6,1,18013 
6,13,15,22,14,1,20020 
6,13,15,26,13,1,17114 
6,13,15,27,4,1,22014 
6,13,15,30,4,1,12105 
6,13,15,32,15,1,19001 
6,13,15,33,6,1,18013 
6,13,15,33,15,1,19001 
6,13,16,17,10,2,16019 15094 
6,13,16,18,13,1,16001 
6,13,16,19,3,1,18071 
6,13,16,19,16,1,19052 
6,13,16,20,7,1,03028 
6,13,16,20,13,2,20109 16001 
6,13,16,20,16,1,10091 
6,13,16,21,7,1,09051 
6,13,16,21,16,1,03055 
6,13,16,22,13,1,16001 
6,13,16,22,16,1,10091 
6,13,16,23,7,1,09051 
6,13,16,23,10,1,16019 
6,13,16,23,13,1,20109 
6,13,16,23,15,1,13145 
6,13,16,24,11,1,07127 
6,13,16,24,15,1,13145 
6,13,16,24,16,1,10091 
6,13,16,26,1,1,08078 
6,13,16,28,7,1,03028 
6,13,16,28,11,1,07127 
6,13,16,28,16,1,03055 
6,13,16,30,1,1,08078 
6,13,16,30,10,1,16019 
6,13,16,31,16,1,03055 
6,13,16,32,4,1,04067 
6,13,16,32,7,1,03028 
6,13,16,32,13,1,20109 
6,13,16,33,1,1,08078 
6,13,17,18,2,1,04042 
6,13,17,18,3,1,12092 
6,13,17,19,1,1,13033 
6,13,17,19,12,2,18069 08003 
6,13,17,20,3,2,22001 06049 
6,13,17,20,8,1,06079 
6,13,17,20,9,1,14119 
6,13,17,21,2,1,04042 
6,13,17,21,3,1,22001 
6,13,17,21,11,1,07067 
6,13,17,23,10,1,16019 
6,13,17,23,11,1,07067 
6,13,17,23,12,1,18069 
6,13,17,24,15,1,08062 
6,13,17,25,7,1,18091 
6,13,17,26,9,1,14119 
6,13,17,27,15,1,08062 
6,13,17,28,1,1,13033 
6,13,17,28,3,1,12092 
6,13,17,28,15,1,08142 
6,13,17,29,9,1,14119 
6,13,17,30,4,1,12105 
6,13,17,30,7,1,06107 
6,13,17,30,10,1,16019 
6,13,17,31,12,1,18069 
6,13,17,32,3,1,12092 
6,13,17,32,7,1,18091 
6,13,17,32,8,1,06079 
6,13,18,19,5,1,11063 
6,13,18,20,13,1,16001 
6,13,18,21,2,1,04042 
6,13,18,22,4,1,08107 
6,13,18,22,13,1,16001 
6,13,18,23,11,1,13120 
6,13,18,23,16,1,08036 
6,13,18,26,13,1,17114 
6,13,18,27,4,1,08107 
6,13,18,28,3,1,12092 
6,13,18,28,16,1,08036 
6,13,18,30,14,1,05120 
6,13,18,31,11,1,13120 
6,13,18,32,3,1,12092 
6,13,18,32,4,1,08107 
6,13,18,32,6,1,12113 
6,13,18,32,14,1,05120 
6,13,19,21,4,1,15075 
6,13,19,22,8,1,05019 
6,13,19,22,9,1,13013 
6,13,19,23,12,1,18069 
6,13,19,24,16,1,16052 
6,13,19,28,1,1,13033 
6,13,19,28,6,1,17087 
6,13,19,28,9,1,13013 
6,13,19,28,16,1,16052 
6,13,19,31,12,1,18069 
6,13,19,32,4,1,15075 
6,13,20,21,3,1,22001 
6,13,20,22,7,1,17086 
6,13,20,22,13,1,16001 
6,13,20,22,16,1,10091 
6,13,20,23,13,1,20109 
6,13,20,24,1,1,12055 
6,13,20,24,16,1,10091 
6,13,20,26,9,1,14119 
6,13,20,28,1,1,12055 
6,13,20,28,6,1,09087 
6,13,20,28,7,1,03028 
6,13,20,29,1,1,14146 
6,13,20,29,9,1,14119 
6,13,20,32,1,1,14146 
6,13,20,32,6,1,09087 
6,13,20,32,7,1,03028 
6,13,20,32,8,1,06079 
6,13,20,32,13,1,20109 
6,13,21,22,16,1,16096 
6,13,21,23,7,1,09051 
6,13,21,23,11,1,07067 
6,13,21,24,16,1,16096 
6,13,21,28,16,1,03055 
6,13,21,31,16,1,03055 
6,13,21,32,4,1,15075 
6,13,22,24,16,2,16096 10091 
6,13,22,25,9,1,08040 
6,13,22,25,12,1,10034 
6,13,22,26,7,1,06019 
6,13,22,27,4,1,08107 
6,13,22,27,9,1,08040 
6,13,22,27,10,1,16049 
6,13,22,28,9,2,13013 08040 
6,13,22,29,8,1,17128 
6,13,22,31,7,1,13112 
6,13,22,31,8,1,17128 
6,13,22,32,4,1,08107 
6,13,22,32,7,1,06019 
6,13,22,32,11,1,18059 
6,13,22,32,12,1,10034 
6,13,22,33,6,1,18013 
6,13,23,24,15,1,13145 
6,13,23,27,7,1,03030 
6,13,23,28,9,1,10125 
6,13,23,28,16,1,08036 
6,13,23,29,9,1,10125 
6,13,23,30,10,1,16019 
6,13,23,31,11,1,13120 
6,13,23,31,12,1,18069 
6,13,23,32,13,1,20109 
6,13,24,25,7,1,14037 
6,13,24,25,15,1,03049 
6,13,24,27,15,1,08062 
6,13,24,28,1,1,12055 
6,13,24,28,11,1,07127 
6,13,24,28,16,1,16052 
6,13,24,30,7,1,14037 
6,13,24,32,13,1,19043 
6,13,25,26,1,1,16097 
6,13,25,26,11,1,21002 
6,13,25,27,9,1,08040 
6,13,25,28,1,1,16097 
6,13,25,28,9,1,08040 
6,13,25,30,7,1,14037 
6,13,25,31,1,1,16097 
6,13,25,32,7,1,18091 
6,13,25,32,11,1,21002 
6,13,25,32,12,1,10034 
6,13,26,27,1,1,15098 
6,13,26,27,7,1,11015 
6,13,26,28,1,1,16097 
6,13,26,29,7,1,11015 
6,13,26,29,9,1,14119 
6,13,26,30,1,1,08078 
6,13,26,30,14,1,15103 
6,13,26,31,1,1,16097 
6,13,26,32,5,1,21082 
6,13,26,32,7,1,06019 
6,13,26,32,11,1,21002 
6,13,26,32,14,1,15103 
6,13,26,33,1,2,15098 08078 
6,13,27,28,9,1,08040 
6,13,27,29,7,1,11015 
6,13,27,32,4,1,08107 
6,13,27,33,1,1,15098 
6,13,28,29,8,1,10036 
6,13,28,29,9,1,10125 
6,13,28,30,8,1,10036 
6,13,28,31,1,1,16097 
6,13,28,31,16,1,03055 
6,13,28,32,3,1,12092 
6,13,28,32,6,1,09087 
6,13,28,32,7,1,03028 
6,13,28,32,12,1,19008 
6,13,29,30,8,1,10036 
6,13,29,31,8,1,17128 
6,13,29,31,13,1,14138 
6,13,29,32,1,1,14146 
6,13,29,33,13,1,14138 
6,13,30,31,12,1,14074 
6,13,30,32,14,2,15103 05120 
6,13,30,33,1,1,08078 
6,13,31,33,13,1,14138 
6,13,32,33,15,1,19001 
6,14,15,16,10,1,15130 
6,14,15,17,4,1,12105 
6,14,15,17,9,1,16082 
6,14,15,17,10,1,15130 
6,14,15,17,16,1,13043 
6,14,15,18,2,1,09014 
6,14,15,18,8,1,14132 
6,14,15,18,12,1,16112 
6,14,15,19,5,1,21123 
6,14,15,19,8,1,09017 
6,14,15,19,15,1,19007 
6,14,15,20,9,1,16082 
6,14,15,22,10,1,15130 
6,14,15,23,15,1,19007 
6,14,15,24,6,1,13001 
6,14,15,24,9,1,06120 
6,14,15,25,6,1,13001 
6,14,15,25,8,1,09017 
6,14,15,25,12,1,16112 
6,14,15,25,16,1,13043 
6,14,15,26,8,1,09017 
6,14,15,27,4,1,22014 
6,14,15,29,5,1,21123 
6,14,15,30,4,1,12105 
6,14,15,30,10,1,05116 
6,14,15,31,5,1,21123 
6,14,15,33,8,1,14132 
6,14,15,33,9,1,06120 
6,14,16,17,7,1,19044 
6,14,16,17,10,1,15130 
6,14,16,18,5,1,13152 
6,14,16,18,6,1,13136 
6,14,16,19,10,1,20116 
6,14,16,22,6,1,07139 
6,14,16,22,10,1,15130 
6,14,16,23,7,1,19044 
6,14,16,23,15,1,12094 
6,14,16,26,6,1,13136 
6,14,16,26,7,1,21015 
6,14,16,27,7,2,22015 20021 
6,14,16,27,10,1,20116 
6,14,16,27,15,1,06027 
6,14,16,28,7,2,22015 21015 
6,14,16,29,5,1,13152 
6,14,16,29,7,2,21015 19044 
6,14,16,29,15,1,14088 
6,14,16,31,7,2,22015 20021 
6,14,16,33,15,1,12094 
6,14,17,18,6,1,21116 
6,14,17,18,11,1,21025 
6,14,17,19,6,1,08151 
6,14,17,20,9,2,16082 10103 
6,14,17,22,1,1,13148 
6,14,17,22,2,1,13012 
6,14,17,22,10,1,15130 
6,14,17,23,7,1,19044 
6,14,17,25,16,1,13043 
6,14,17,27,9,1,14089 
6,14,17,28,2,1,13012 
6,14,17,29,2,1,13012 
6,14,17,29,7,1,19044 
6,14,17,30,4,1,12105 
6,14,17,30,9,1,14089 
6,14,17,30,11,1,21025 
6,14,17,30,12,1,11066 
6,14,17,31,6,1,21116 
6,14,17,32,12,1,11066 
6,14,17,33,6,2,21116 14140 
6,14,17,33,9,1,10103 
6,14,18,20,1,1,21012 
6,14,18,20,13,1,21118 
6,14,18,20,14,1,12054 
6,14,18,25,12,1,16112 
6,14,18,26,1,1,21012 
6,14,18,26,6,1,13136 
6,14,18,26,16,1,17135 
6,14,18,27,14,1,18089 
6,14,18,28,3,1,05125 
6,14,18,29,5,1,13152 
6,14,18,30,11,1,21025 
6,14,18,30,14,1,12054 
6,14,18,31,3,1,05125 
6,14,18,31,6,1,21116 
6,14,18,31,8,1,09092 
6,14,18,31,13,1,21118 
6,14,18,32,3,1,05125 
6,14,18,33,6,1,21116 
6,14,18,33,8,1,14132 
6,14,18,33,14,1,12054 
6,14,19,20,1,1,20105 
6,14,19,20,2,1,05051 
6,14,19,20,8,1,17150 
6,14,19,21,2,1,05051 
6,14,19,21,8,1,17150 
6,14,19,22,1,1,20105 
6,14,19,23,8,1,17150 
6,14,19,23,9,1,13083 
6,14,19,23,11,1,18121 
6,14,19,23,12,1,11081 
6,14,19,23,15,1,19007 
6,14,19,24,1,1,20105 
6,14,19,25,8,1,09017 
6,14,19,25,10,1,12017 
6,14,19,25,11,1,18121 
6,14,19,25,12,1,11081 
6,14,19,26,8,1,09017 
6,14,19,26,12,1,20009 
6,14,19,27,10,1,20116 
6,14,19,28,6,1,17087 
6,14,19,28,10,1,12017 
6,14,19,29,5,1,21123 
6,14,19,31,5,1,21123 
6,14,19,32,3,1,13074 
6,14,19,32,12,1,11081 
6,14,19,33,7,1,19132 
6,14,20,21,1,1,07002 
6,14,20,21,2,1,05051 
6,14,20,21,4,1,06045 
6,14,20,21,8,2,22019 17150 
6,14,20,21,10,1,11118 
6,14,20,22,1,2,20105 07002 
6,14,20,22,9,2,18082 06117 
6,14,20,22,13,1,11005 
6,14,20,23,8,1,17150 
6,14,20,23,9,1,06117 
6,14,20,24,1,1,20105 
6,14,20,24,9,1,18082 
6,14,20,25,7,1,05026 
6,14,20,25,8,1,22019 
6,14,20,26,1,1,21012 
6,14,20,26,7,1,05026 
6,14,20,26,9,1,06117 
6,14,20,27,10,1,07084 
6,14,20,28,8,1,21132 
6,14,20,29,14,1,17143 
6,14,20,30,14,1,12054 
6,14,20,31,13,1,21118 
6,14,20,33,9,1,10103 
6,14,20,33,14,1,12054 
6,14,21,22,1,1,07002 
6,14,21,22,13,1,13052 
6,14,21,22,16,1,16096 
6,14,21,23,8,1,17150 
6,14,21,24,13,1,13052 
6,14,21,24,16,1,16096 
6,14,21,25,8,1,22019 
6,14,21,28,2,1,07077 
6,14,21,29,2,1,07077 
6,14,21,30,9,1,07071 
6,14,21,31,9,1,07071 
6,14,21,33,2,1,17129 
6,14,22,23,9,1,06117 
6,14,22,24,1,1,20105 
6,14,22,24,9,2,18082 10020 
6,14,22,24,13,1,13052 
6,14,22,24,16,1,16096 
6,14,22,25,3,1,12044 
6,14,22,25,4,1,20110 
6,14,22,25,12,1,17070 
6,14,22,26,1,1,06132 
6,14,22,26,9,2,10020 06117 
6,14,22,26,11,1,07006 
6,14,22,26,12,1,17070 
6,14,22,27,10,1,16049 
6,14,22,27,11,1,07006 
6,14,22,28,2,1,13012 
6,14,22,29,2,1,13012 
6,14,22,30,1,1,06132 
6,14,22,31,8,1,14095 
6,14,22,33,1,1,06132 
6,14,23,25,11,1,18121 
6,14,23,25,12,2,11081 05127 
6,14,23,26,2,1,17072 
6,14,23,26,9,1,06117 
6,14,23,27,7,1,03030 
6,14,23,29,7,1,19044 
6,14,23,30,2,1,17072 
6,14,23,31,12,1,13045 
6,14,23,32,12,1,11081 
6,14,23,33,15,1,12094 
6,14,24,25,6,1,13001 
6,14,24,25,7,1,14037 
6,14,24,26,9,1,10020 
6,14,24,27,2,1,21114 
6,14,24,28,12,1,17035 
6,14,24,30,7,1,14037 
6,14,24,31,12,1,05102 
6,14,24,32,12,1,17035 
6,14,24,33,9,1,06120 
6,14,24,33,15,1,04100 
6,14,25,26,7,1,05026 
6,14,25,26,8,1,09017 
6,14,25,26,10,1,14017 
6,14,25,26,12,1,17070 
6,14,25,28,1,1,09109 
6,14,25,28,10,1,12017 
6,14,25,30,7,1,14037 
6,14,25,32,12,1,11081 
6,14,26,27,11,1,07006 
6,14,26,28,7,1,21015 
6,14,26,29,7,2,21015 06014 
6,14,26,30,1,1,06132 
6,14,26,30,2,1,17072 
6,14,26,32,7,1,06014 
6,14,26,33,1,1,06132 
6,14,26,33,7,1,06014 
6,14,27,28,7,1,22015 
6,14,27,28,8,1,21090 
6,14,27,30,9,1,14089 
6,14,27,31,7,2,22015 20021 
6,14,27,31,14,1,13129 
6,14,27,32,8,1,19039 
6,14,28,29,1,1,21086 
6,14,28,29,2,2,13012 07077 
6,14,28,29,7,1,21015 
6,14,28,29,8,1,10036 
6,14,28,29,9,1,15018 
6,14,28,30,5,1,18020 
6,14,28,30,8,1,10036 
6,14,28,31,3,1,05125 
6,14,28,31,7,1,22015 
6,14,28,32,3,1,05125 
6,14,28,32,12,1,17035 
6,14,28,33,1,1,18065 
6,14,29,30,8,1,10036 
6,14,29,31,5,1,21123 
6,14,29,32,7,1,06014 
6,14,29,33,7,1,06014 
6,14,30,31,9,1,07071 
6,14,30,32,12,1,11066 
6,14,30,33,1,1,06132 
6,14,30,33,14,1,12054 
6,14,31,32,3,2,17071 05125 
6,14,31,33,6,1,21116 
6,14,32,33,7,1,06014 
6,15,16,17,10,1,15130 
6,15,16,17,11,1,03065 
6,15,16,18,15,1,17022 
6,15,16,18,16,1,21064 
6,15,16,19,6,1,10131 
6,15,16,20,2,1,07076 
6,15,16,22,10,1,15130 
6,15,16,26,6,1,10131 
6,15,16,30,11,1,03065 
6,15,16,31,2,1,07076 
6,15,16,32,15,1,17022 
6,15,16,33,11,1,03065 
6,15,17,18,11,1,17133 
6,15,17,18,12,1,07070 
6,15,17,20,3,1,22001 
6,15,17,20,9,1,16082 
6,15,17,21,3,1,22001 
6,15,17,22,10,1,15130 
6,15,17,23,11,1,17133 
6,15,17,25,9,1,16093 
6,15,17,25,16,1,13043 
6,15,17,26,3,1,19083 
6,15,17,26,4,1,20072 
6,15,17,27,9,1,16093 
6,15,17,28,3,1,19083 
6,15,17,30,4,1,12105 
6,15,17,30,11,2,17133 03065 
6,15,17,30,12,1,07070 
6,15,17,30,16,1,03005 
6,15,17,31,3,1,19083 
6,15,17,31,13,1,15016 
6,15,17,31,16,1,03005 
6,15,17,32,5,1,09015 
6,15,17,33,11,1,03065 
6,15,18,19,5,1,11063 
6,15,18,19,9,1,19070 
6,15,18,19,11,1,08030 
6,15,18,20,3,1,09037 
6,15,18,20,11,1,08030 
6,15,18,21,10,1,15068 
6,15,18,23,11,1,17133 
6,15,18,24,9,1,19070 
6,15,18,25,12,1,16112 
6,15,18,26,8,1,20028 
6,15,18,26,10,1,15068 
6,15,18,26,13,1,17114 
6,15,18,27,10,1,15068 
6,15,18,28,11,1,08030 
6,15,18,29,10,1,10123 
6,15,18,30,5,1,13023 
6,15,18,30,11,1,17133 
6,15,18,30,12,1,07070 
6,15,18,31,3,1,09037 
6,15,18,32,5,1,13023 
6,15,18,32,8,1,20028 
6,15,18,32,9,1,19070 
6,15,18,32,10,1,10123 
6,15,18,32,15,1,17022 
6,15,18,33,8,1,14132 
6,15,18,33,13,1,08070 
6,15,19,20,5,1,18150 
6,15,19,20,11,1,08030 
6,15,19,23,15,1,19007 
6,15,19,24,9,1,19070 
6,15,19,25,8,1,09017 
6,15,19,26,6,1,10131 
6,15,19,26,8,1,09017 
6,15,19,26,13,1,04074 
6,15,19,28,10,1,13095 
6,15,19,28,11,1,08030 
6,15,19,28,16,1,21136 
6,15,19,29,5,1,21123 
6,15,19,29,10,1,13095 
6,15,19,29,13,1,04074 
6,15,19,31,5,2,21123 18150 
6,15,19,31,10,1,19055 
6,15,19,32,9,1,19070 
6,15,20,21,3,1,22001 
6,15,20,22,9,1,13034 
6,15,20,25,4,1,12058 
6,15,20,26,4,1,12058 
6,15,20,26,9,1,13034 
6,15,20,26,10,1,19065 
6,15,20,28,11,1,08030 
6,15,20,31,2,1,07076 
6,15,20,31,3,1,09037 
6,15,20,31,5,1,18150 
6,15,20,33,9,1,13034 
6,15,21,22,16,1,09047 
6,15,21,26,5,1,09035 
6,15,21,26,10,1,15068 
6,15,21,27,6,1,05114 
6,15,21,27,10,1,15068 
6,15,21,29,5,1,09035 
6,15,21,30,2,1,19121 
6,15,21,31,2,1,19121 
6,15,21,31,5,1,09035 
6,15,21,31,13,1,08031 
6,15,22,26,9,1,13034 
6,15,22,29,10,1,09148 
6,15,22,31,2,1,22006 
6,15,22,32,10,1,09148 
6,15,22,33,6,1,18013 
6,15,22,33,9,1,13034 
6,15,23,24,15,1,22011 
6,15,23,25,15,1,22011 
6,15,23,26,8,1,11017 
6,15,23,26,10,1,09028 
6,15,23,26,11,1,15116 
6,15,23,27,12,1,10088 
6,15,23,28,11,1,15116 
6,15,23,30,11,1,17133 
6,15,23,30,12,1,10088 
6,15,23,33,8,1,11017 
6,15,23,33,15,1,22011 
6,15,24,25,6,1,13001 
6,15,24,25,9,1,14062 
6,15,24,25,15,1,22011 
6,15,24,26,9,1,14062 
6,15,24,27,6,1,20086 
6,15,24,30,8,1,09023 
6,15,24,32,9,1,19070 
6,15,24,33,9,1,06120 
6,15,24,33,15,1,22011 
6,15,25,26,4,1,12058 
6,15,25,26,8,1,09017 
6,15,25,26,9,1,14062 
6,15,25,27,9,1,16093 
6,15,25,30,2,1,09003 
6,15,25,30,7,1,16081 
6,15,25,31,7,1,06050 
6,15,25,31,14,1,10090 
6,15,25,32,7,1,16081 
6,15,25,33,15,1,22011 
6,15,26,27,10,1,15068 
6,15,26,27,12,1,21078 
6,15,26,28,3,1,19083 
6,15,26,28,11,1,15116 
6,15,26,29,5,1,09035 
6,15,26,29,13,1,04074 
6,15,26,29,16,1,10106 
6,15,26,31,3,1,19083 
6,15,26,31,5,1,09035 
6,15,26,31,12,1,21078 
6,15,26,31,16,1,16037 
6,15,26,32,8,1,20028 
6,15,26,32,16,1,16037 
6,15,26,33,8,1,11017 
6,15,26,33,9,1,13034 
6,15,26,33,16,1,16037 
6,15,27,28,10,1,05147 
6,15,27,30,10,1,05147 
6,15,27,30,12,1,10088 
6,15,27,31,12,1,21078 
6,15,28,29,10,1,13095 
6,15,28,30,10,1,05147 
6,15,28,31,3,1,19083 
6,15,28,32,14,1,18143 
6,15,28,33,14,1,18143 
6,15,29,31,5,2,21123 09035 
6,15,29,31,16,1,08059 
6,15,29,32,10,2,10123 09148 
6,15,29,32,16,1,08059 
6,15,30,31,2,1,19121 
6,15,30,31,13,1,05057 
6,15,30,31,16,1,03005 
6,15,30,32,5,1,13023 
6,15,30,32,7,1,16081 
6,15,30,33,11,1,03065 
6,15,31,32,16,2,16037 08059 
6,15,31,33,16,1,16037 
6,15,32,33,14,1,18143 
6,15,32,33,15,1,19001 
6,15,32,33,16,1,16037 
6,16,17,18,9,1,05044 
6,16,17,20,7,1,08054 
6,16,17,22,1,1,14126 
6,16,17,22,9,1,05044 
6,16,17,22,10,1,15130 
6,16,17,23,5,1,08088 
6,16,17,23,6,1,14049 
6,16,17,23,7,2,19044 15096 
6,16,17,23,10,1,16019 
6,16,17,24,7,2,15096 09129 
6,16,17,24,16,1,14048 
6,16,17,25,7,2,09129 08054 
6,16,17,25,16,1,14048 
6,16,17,26,3,1,15036 
6,16,17,27,1,1,14126 
6,16,17,29,7,1,19044 
6,16,17,30,10,1,16019 
6,16,17,30,11,1,03065 
6,16,17,31,7,1,15096 
6,16,17,32,6,1,14049 
6,16,17,33,3,1,15036 
6,16,17,33,11,1,03065 
6,16,18,19,16,1,18129 
6,16,18,20,13,1,16001 
6,16,18,22,9,1,05044 
6,16,18,22,11,1,21003 
6,16,18,22,12,1,15086 
6,16,18,22,13,1,16001 
6,16,18,26,6,1,13136 
6,16,18,29,5,2,15083 13152 
6,16,18,29,11,1,21003 
6,16,18,32,5,1,15083 
6,16,18,32,15,1,17022 
6,16,19,20,4,1,09150 
6,16,19,21,1,1,19069 
6,16,19,21,4,1,20040 
6,16,19,24,16,1,18092 
6,16,19,25,1,1,19069 
6,16,19,26,6,1,10131 
6,16,19,27,10,1,20116 
6,16,19,28,4,1,16054 
6,16,19,32,4,1,16054 
6,16,19,33,16,1,18092 
6,16,20,22,7,1,16151 
6,16,20,22,13,1,16001 
6,16,20,22,16,1,10091 
6,16,20,23,13,1,20109 
6,16,20,24,16,1,10091 
6,16,20,25,7,1,08054 
6,16,20,25,12,1,18063 
6,16,20,27,8,1,13004 
6,16,20,28,7,1,03028 
6,16,20,29,11,1,14122 
6,16,20,31,2,1,07076 
6,16,20,32,7,1,03028 
6,16,20,32,8,1,13004 
6,16,20,32,13,1,20109 
6,16,20,33,7,1,16151 
6,16,21,23,7,1,09051 
6,16,21,23,16,1,07064 
6,16,21,25,1,1,19069 
6,16,21,27,5,1,14028 
6,16,21,28,16,1,03055 
6,16,21,30,5,1,14028 
6,16,21,31,16,1,03055 
6,16,21,32,5,1,14028 
6,16,22,24,13,1,20041 
6,16,22,24,16,1,10091 
6,16,22,25,7,1,18047 
6,16,22,25,13,1,20041 
6,16,22,26,11,1,16055 
6,16,22,27,1,1,14126 
6,16,22,27,11,1,08089 
6,16,22,29,11,1,21003 
6,16,22,31,5,1,05012 
6,16,22,33,7,1,16151 
6,16,23,24,7,1,15096 
6,16,23,24,15,1,13145 
6,16,23,26,14,1,17073 
6,16,23,29,7,1,19044 
6,16,23,30,2,1,17074 
6,16,23,30,10,1,16019 
6,16,23,30,14,1,17073 
6,16,23,31,2,1,17074 
6,16,23,31,7,1,15096 
6,16,23,32,6,1,14049 
6,16,23,32,13,1,20109 
6,16,23,33,15,1,12094 
6,16,24,25,7,1,09129 
6,16,24,25,13,1,20041 
6,16,24,25,16,1,14048 
6,16,24,26,16,1,21091 
6,16,24,28,11,1,07127 
6,16,24,30,12,1,07005 
6,16,24,31,7,1,15096 
6,16,24,33,16,2,21091 18092 
6,16,25,26,9,1,18113 
6,16,25,30,9,1,17085 
6,16,25,30,14,1,09151 
6,16,25,31,5,1,10030 
6,16,25,32,14,1,15059 
6,16,26,27,3,1,17031 
6,16,26,28,7,1,21015 
